Test_Type,Stake_Percent,Test_Run,Result,Finalization_Time,Path_Used
partial_network,40,8,SUCCESS,1,fast
partial_network,40,9,SUCCESS,1,fast
partial_network,40,10,SUCCESS,1,fast
partial_network,40,11,SUCCESS,1,fast
partial_network,40,12,SUCCESS,1,fast
partial_network,40,13,SUCCESS,1,fast
partial_network,40,14,SUCCESS,1,fast
partial_network,40,15,SUCCESS,1,fast
partial_network,40,16,SUCCESS,1,fast
partial_network,40,17,SUCCESS,1,fast
partial_network,40,18,SUCCESS,1,fast
partial_network,40,19,SUCCESS,1,fast
partial_network,40,20,SUCCESS,1,fast
partial_network,40,21,SUCCESS,1,fast
partial_network,40,22,SUCCESS,1,fast
partial_network,40,23,SUCCESS,1,fast
partial_network,40,24,SUCCESS,1,fast
partial_network,40,25,SUCCESS,1,fast
partial_network,40,26,SUCCESS,1,fast
partial_network,40,27,SUCCESS,1,fast
partial_network,40,28,SUCCESS,1,fast
partial_network,40,29,SUCCESS,1,fast
partial_network,40,30,SUCCESS,1,fast
